CDKN2A	ENSG00000147889	ENST00000530628	protein_coding	1	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000579755	protein_coding	1	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000348295	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000382580	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000402731	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000403642	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000404276	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000405598	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000425190	protein_coding	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000434810	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000456369	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000464581	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000649563	protein_coding	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000650281	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
COL1A1	ENSG00000108821	ENST00000225964	protein_coding	1	0	0	10	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0
COL1A1	ENSG00000108821	ENST00000507689	protein_coding	1	0	1	4	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000302763	protein_coding	1	0	0	5	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000518825	protein_coding	1	0	0	5	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000540387	protein_coding	1	0	0	4	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000627109	protein_coding	1	0	0	5	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0
EMSY	ENSG00000158636	ENST00000334736	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000524451	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
EMSY	ENSG00000158636	ENST00000524490	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000524767	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000525038	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000525919	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000529032	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
EMSY	ENSG00000158636	ENST00000532719	protein_coding	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
EMSY	ENSG00000158636	ENST00000533248	protein_coding	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
ERCC2	ENSG00000104884	ENST00000391941	protein_coding	1	1	1	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0
ERCC2	ENSG00000104884	ENST00000391944	protein_coding	1	1	1	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0
ERCC2	ENSG00000104884	ENST00000391945	protein_coding	1	1	1	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0
ERCC2	ENSG00000104884	ENST00000485403	protein_coding	1	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
ERCC2	ENSG00000104884	ENST00000586131	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ERCC2	ENSG00000104884	ENST00000586856	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ERCC2	ENSG00000104884	ENST00000684407	protein_coding	1	1	1	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0
ERCC5	ENSG00000134899	ENST00000652225	protein_coding	1	0	2	2	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0
ERCC5	ENSG00000134899	ENST00000652613	protein_coding	1	0	2	2	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000389301	protein_coding	2	0	1	4	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000561722	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000564475	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000564870	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000567879	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
FANCA	ENSG00000187741	ENST00000568369	protein_coding	2	0	1	4	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
FANCC	ENSG00000158169	ENST00000289081	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
FANCC	ENSG00000158169	ENST00000375305	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
FANCC	ENSG00000158169	ENST00000490972	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
FANCE	ENSG00000112039	ENST00000229769	protein_coding	1	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
FANCM	ENSG00000187790	ENST00000267430	protein_coding	2	1	0	3	0	1	0	0	0	2	3	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000542564	protein_coding	2	1	0	3	0	1	0	0	0	2	3	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000556036	protein_coding	1	1	0	3	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000556250	protein_coding	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
FGFR1	ENSG00000077782	ENST00000326324	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000335922	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000341462	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000356207	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000397091	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000397103	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000397108	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000397113	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000425967	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000447712	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000532791	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000683765	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000683815	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000684654	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR4	ENSG00000160867	ENST00000292408	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR4	ENSG00000160867	ENST00000502906	protein_coding	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
FGFR4	ENSG00000160867	ENST00000511076	protein_coding	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
FLCN	ENSG00000154803	ENST00000285071	protein_coding	1	0	0	8	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0
FLCN	ENSG00000154803	ENST00000389169	protein_coding	1	0	0	8	0	0	0	0	3	0	5	0	0	0	0	1	0	0	0
GNAQ	ENSG00000156052	ENST00000286548	protein_coding	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
KEAP1	ENSG00000079999	ENST00000171111	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
KEAP1	ENSG00000079999	ENST00000393623	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
KEAP1	ENSG00000079999	ENST00000592478	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000307102	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000685172	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000686347	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000689951	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000691576	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000691937	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000692683	protein_coding	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
MAP2K1	ENSG00000169032	ENST00000693150	protein_coding	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
MAP2K2	ENSG00000126934	ENST00000262948	protein_coding	1	0	0	5	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
MAP2K2	ENSG00000126934	ENST00000599021	protein_coding	1	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1
MAP3K1	ENSG00000095015	ENST00000399503	protein_coding	1	0	2	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0
MAPK3	ENSG00000102882	ENST00000263025	protein_coding	1	0	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0
MAPK3	ENSG00000102882	ENST00000322266	protein_coding	1	0	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0
MAPK3	ENSG00000102882	ENST00000395199	protein_coding	1	0	0	3	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0
MAPK3	ENSG00000102882	ENST00000395202	protein_coding	1	0	0	3	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000344683	protein_coding	1	0	1	5	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000519480	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000522905	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000685179	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000686750	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000689348	protein_coding	1	0	1	5	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000689633	protein_coding	1	0	1	5	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000690826	protein_coding	1	0	1	5	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000691435	protein_coding	1	0	0	5	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0
MCPH1	ENSG00000147316	ENST00000692836	protein_coding	1	0	1	5	0	0	0	0	0	1	4	1	0	0	0	0	0	0	1
MCPH1	ENSG00000147316	ENST00000692938	protein_coding	1	0	1	5	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000356175	protein_coding	1	1	5	14	0	0	0	0	0	0	15	5	0	0	2	1	0	0	0
NF1	ENSG00000196712	ENST00000358273	protein_coding	1	1	5	14	0	0	0	0	0	0	15	5	0	0	2	1	0	0	0
NF1	ENSG00000196712	ENST00000456735	protein_coding	1	0	5	13	0	0	0	0	0	0	13	5	0	0	1	1	0	0	0
NF1	ENSG00000196712	ENST00000691014	protein_coding	1	1	5	14	0	0	0	0	0	0	15	5	0	0	2	1	0	0	0
NOTCH1	ENSG00000148400	ENST00000651671	protein_coding	3	4	7	4	0	0	1	0	0	2	6	6	0	0	3	1	0	2	0
NOTCH1	ENSG00000148400	ENST00000680133	protein_coding	2	3	7	6	0	0	1	0	0	1	8	6	0	0	3	1	0	1	0
NOTCH1	ENSG00000148400	ENST00000680218	protein_coding	3	3	7	5	0	0	1	0	0	2	6	6	0	0	2	1	0	2	0
NOTCH1	ENSG00000148400	ENST00000680668	protein_coding	3	4	7	4	0	0	1	0	0	2	6	6	0	0	3	1	0	2	0
NOTCH1	ENSG00000148400	ENST00000680778	protein_coding	2	1	4	7	0	0	1	0	0	1	1	3	0	0	2	1	0	0	7
NOTCH2	ENSG00000134250	ENST00000256646	protein_coding	2	0	2	5	0	0	0	0	0	2	5	2	0	0	1	0	0	0	0
NOTCH3	ENSG00000074181	ENST00000263388	protein_coding	2	0	4	4	0	0	0	0	0	1	4	4	0	0	0	1	0	0	0
NOTCH3	ENSG00000074181	ENST00000597756	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
NOTCH3	ENSG00000074181	ENST00000601011	protein_coding	1	0	1	6	0	0	0	0	3	1	3	1	0	0	0	0	0	0	0
NOTCH4	ENSG00000204301	ENST00000375023	protein_coding	1	2	3	10	0	0	0	0	0	1	10	3	0	0	0	0	0	2	0
PIK3CB	ENSG00000051382	ENST00000289153	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000477593	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000493568	protein_coding	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000544716	protein_coding	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000674063	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000320694	protein_coding	1	1	1	5	0	0	0	0	0	1	6	1	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000336483	protein_coding	1	1	1	5	0	0	0	0	0	1	5	1	0	0	1	0	0	0	1
PIK3R1	ENSG00000145675	ENST00000519025	protein_coding	1	1	0	6	0	0	0	0	4	1	1	0	0	0	1	0	0	0	2
PIK3R1	ENSG00000145675	ENST00000521381	protein_coding	1	1	1	7	0	0	0	0	0	1	8	1	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521657	protein_coding	1	1	1	7	0	0	0	0	0	1	8	1	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000522084	protein_coding	1	0	0	7	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000523807	protein_coding	1	0	0	7	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0
POLE	ENSG00000177084	ENST00000320574	protein_coding	1	0	2	7	0	0	0	0	0	1	7	2	0	0	0	0	0	0	0
POLE	ENSG00000177084	ENST00000535270	protein_coding	1	0	2	7	0	0	0	0	0	1	7	2	0	0	0	0	0	0	0
PTCH2	ENSG00000117425	ENST00000372192	protein_coding	1	1	0	6	0	1	0	0	0	1	5	0	0	0	0	0	0	1	0
PTCH2	ENSG00000117425	ENST00000447098	protein_coding	1	1	0	6	0	0	0	0	0	1	5	0	0	0	0	0	0	1	1
RAD51D	ENSG00000185379	ENST00000345365	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
RAD51D	ENSG00000185379	ENST00000394589	protein_coding	1	0	0	4	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0
RAD51D	ENSG00000185379	ENST00000586186	protein_coding	1	0	0	4	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1
RAD51D	ENSG00000185379	ENST00000592577	protein_coding	1	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
RECQL4	ENSG00000160957	ENST00000617875	protein_coding	2	1	1	6	1	0	0	0	0	2	6	1	0	0	1	0	0	0	0
RECQL4	ENSG00000160957	ENST00000621189	protein_coding	1	1	1	7	1	1	0	0	0	1	6	1	0	0	1	0	0	0	0
SETD2	ENSG00000181555	ENST00000409792	protein_coding	3	1	2	2	0	0	0	0	0	3	2	2	0	0	0	0	0	1	0
SETD2	ENSG00000181555	ENST00000638947	protein_coding	3	1	2	2	0	0	0	0	0	3	2	2	0	0	0	0	0	1	0
SETD2	ENSG00000181555	ENST00000685005	protein_coding	3	1	2	2	0	0	0	0	0	3	2	2	0	0	0	0	0	1	0
SETD2	ENSG00000181555	ENST00000686876	protein_coding	3	0	2	3	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1
SETD2	ENSG00000181555	ENST00000690157	protein_coding	3	0	2	3	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1
SETD2	ENSG00000181555	ENST00000691544	protein_coding	3	0	0	5	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000691902	protein_coding	3	0	2	3	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1
SMARCA4	ENSG00000127616	ENST00000344626	protein_coding	2	0	5	7	0	0	1	0	0	2	7	4	0	0	0	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000429416	protein_coding	2	0	5	7	0	0	1	0	0	2	7	4	0	0	0	0	0	0	0
