BCL10	ENSG00000142867	ENST00000648566	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000380152	protein_coding	2	0	5	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0
BRCA2	ENSG00000139618	ENST00000530893	protein_coding	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000544455	protein_coding	2	0	5	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0
BRCA2	ENSG00000139618	ENST00000680887	protein_coding	2	0	5	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0
CDKN2B	ENSG00000147883	ENST00000276925	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
CDKN2B	ENSG00000147883	ENST00000380142	protein_coding	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CEBPA	ENSG00000245848	ENST00000498907	protein_coding	1	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0
CHD7	ENSG00000171316	ENST00000423902	protein_coding	3	0	7	8	0	0	0	0	0	0	2	8	7	0	0	1	0	1	0	0
CHD7	ENSG00000171316	ENST00000524602	protein_coding	1	0	1	15	0	0	0	0	0	0	1	15	1	0	0	0	0	0	0	0
CHD7	ENSG00000171316	ENST00000525508	protein_coding	1	0	2	5	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0
CREBBP	ENSG00000005339	ENST00000262367	protein_coding	4	2	5	2	0	0	0	0	2	0	2	3	3	0	0	1	0	2	1	0
CREBBP	ENSG00000005339	ENST00000382070	protein_coding	4	2	5	2	0	0	0	0	2	0	2	3	3	0	0	1	0	2	1	0
CREBBP	ENSG00000005339	ENST00000570939	protein_coding	4	1	2	4	0	0	0	0	0	1	2	3	2	0	0	2	0	2	0	1
CYP19A1	ENSG00000137869	ENST00000396402	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CYP19A1	ENSG00000137869	ENST00000396404	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CYP19A1	ENSG00000137869	ENST00000558328	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CYP19A1	ENSG00000137869	ENST00000559878	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CYP19A1	ENSG00000137869	ENST00000561075	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DNMT3A	ENSG00000119772	ENST00000264709	protein_coding	1	0	1	3	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
DNMT3A	ENSG00000119772	ENST00000321117	protein_coding	1	0	1	3	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
EGFR	ENSG00000146648	ENST00000275493	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
EGFR	ENSG00000146648	ENST00000454757	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
EGFR	ENSG00000146648	ENST00000455089	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ERBB2	ENSG00000141736	ENST00000269571	protein_coding	2	1	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1
ERBB2	ENSG00000141736	ENST00000406381	protein_coding	2	1	0	3	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0
ERBB2	ENSG00000141736	ENST00000445658	protein_coding	2	1	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1
ERBB2	ENSG00000141736	ENST00000541774	protein_coding	2	1	0	3	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0
ERBB2	ENSG00000141736	ENST00000578199	protein_coding	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
ERBB2	ENSG00000141736	ENST00000578502	protein_coding	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ERBB2	ENSG00000141736	ENST00000584450	protein_coding	2	1	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1
ERBB2	ENSG00000141736	ENST00000584601	protein_coding	2	1	0	3	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0
EVI2B	ENSG00000185862	ENST00000330927	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
EVI2B	ENSG00000185862	ENST00000577894	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
EZH2	ENSG00000106462	ENST00000320356	protein_coding	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
EZH2	ENSG00000106462	ENST00000350995	protein_coding	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
EZH2	ENSG00000106462	ENST00000460911	protein_coding	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
EZH2	ENSG00000106462	ENST00000483967	protein_coding	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
FBXW7	ENSG00000109670	ENST00000281708	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000296555	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000393956	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000603548	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000603841	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000326324	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000335922	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000356207	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000397091	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000397103	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000397108	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000397113	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000447712	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000532791	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000683815	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000684654	protein_coding	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
FGFR3	ENSG00000068078	ENST00000340107	protein_coding	1	0	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
FGFR3	ENSG00000068078	ENST00000412135	protein_coding	1	0	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
FGFR3	ENSG00000068078	ENST00000440486	protein_coding	1	0	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
FGFR3	ENSG00000068078	ENST00000481110	protein_coding	1	0	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
FGFR4	ENSG00000160867	ENST00000292408	protein_coding	1	2	1	0	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0
FGFR4	ENSG00000160867	ENST00000393637	protein_coding	1	2	1	0	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0
FGFR4	ENSG00000160867	ENST00000393648	protein_coding	1	2	1	0	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0
FGFR4	ENSG00000160867	ENST00000502906	protein_coding	1	2	1	0	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0
FLT3	ENSG00000122025	ENST00000241453	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FLT4	ENSG00000037280	ENST00000261937	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
FLT4	ENSG00000037280	ENST00000393347	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
FLT4	ENSG00000037280	ENST00000502649	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
GNA11	ENSG00000088256	ENST00000078429	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
GNA11	ENSG00000088256	ENST00000587636	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
GNA11	ENSG00000088256	ENST00000588401	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
GNA13	ENSG00000120063	ENST00000439174	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GNAQ	ENSG00000156052	ENST00000411677	protein_coding	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000306120	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000349036	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0
GNAS	ENSG00000087460	ENST00000371100	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0
GNAS	ENSG00000087460	ENST00000371102	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0
GNAS	ENSG00000087460	ENST00000423897	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0
GNAS	ENSG00000087460	ENST00000676826	protein_coding	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0
GSTP1	ENSG00000084207	ENST00000398603	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GSTP1	ENSG00000084207	ENST00000398606	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH2	ENSG00000182054	ENST00000330062	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
IDH2	ENSG00000182054	ENST00000540499	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
IL2RG	ENSG00000147168	ENST00000374202	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
IL2RG	ENSG00000147168	ENST00000464642	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000262992	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000508116	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000509777	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000511838	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000513000	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
JAK2	ENSG00000096968	ENST00000381652	protein_coding	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0
JAK3	ENSG00000105639	ENST00000458235	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
JAK3	ENSG00000105639	ENST00000527670	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
JAK3	ENSG00000105639	ENST00000534444	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
KDR	ENSG00000128052	ENST00000263923	protein_coding	1	2	0	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	0
KMT2A	ENSG00000118058	ENST00000389506	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000527869	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000531904	protein_coding	1	2	1	6	0	0	0	0	0	4	0	2	1	0	0	0	0	1	2	0
KMT2A	ENSG00000118058	ENST00000533790	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000534358	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000649690	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000649699	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000685397	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
KMT2A	ENSG00000118058	ENST00000686370	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
KMT2A	ENSG00000118058	ENST00000689424	protein_coding	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000691053	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2D	ENSG00000167548	ENST00000301067	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000683543	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000685166	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000692637	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
LAMA2	ENSG00000196569	ENST00000421865	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000494137	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LAMA2	ENSG00000196569	ENST00000498257	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LAMA2	ENSG00000196569	ENST00000617695	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000618192	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000688799	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000263800	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000355166	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000453182	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP2K2	ENSG00000126934	ENST00000262948	protein_coding	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000296474	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000344206	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000621387	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000356175	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000358273	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000456735	protein_coding	1	2	6	3	0	0	0	0	0	0	1	4	6	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000684826	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000687027	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000689464	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000691014	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000693617	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000651671	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680133	protein_coding	3	0	2	2	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680218	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680668	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680778	protein_coding	3	0	2	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	2
NRAS	ENSG00000213281	ENST00000369535	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000263967	protein_coding	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
PIK3CA	ENSG00000121879	ENST00000643187	protein_coding	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
PSMB1	ENSG00000008018	ENST00000262193	protein_coding	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
RB1	ENSG00000139687	ENST00000643064	protein_coding	1	0	0	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
ROS1	ENSG00000047936	ENST00000368507	protein_coding	1	1	8	2	0	0	0	0	0	0	1	2	8	0	0	2	0	0	1	0
ROS1	ENSG00000047936	ENST00000368508	protein_coding	1	1	8	2	0	0	0	0	0	0	1	2	8	0	0	2	0	0	1	0
RXRB	ENSG00000204231	ENST00000374680	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
RXRB	ENSG00000204231	ENST00000374685	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000324965	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000366963	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000457470	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC45A3	ENSG00000158715	ENST00000367145	protein_coding	1	0	0	15	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0
SLCO1B1	ENSG00000134538	ENST00000256958	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SMARCA4	ENSG00000127616	ENST00000344626	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000429416	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000444061	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000541122	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000589677	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000590574	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000591545	protein_coding	1	1	3	4	0	0	0	0	1	2	1	2	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000642350	protein_coding	1	1	3	4	0	0	0	1	1	0	1	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000642628	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000642726	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643208	protein_coding	1	1	3	4	0	0	0	1	1	0	1	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000643296	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643549	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643995	protein_coding	1	1	4	4	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000644065	protein_coding	1	1	4	3	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000644737	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000644963	protein_coding	1	1	4	3	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000645460	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646484	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646510	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646693	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000647230	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMO	ENSG00000128602	ENST00000249373	protein_coding	3	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
SOS1	ENSG00000115904	ENST00000395038	protein_coding	3	1	1	5	0	0	0	0	0	0	2	5	1	0	0	0	0	1	1	0
SOS1	ENSG00000115904	ENST00000402219	protein_coding	3	1	1	5	0	0	0	0	0	0	2	5	1	0	0	0	0	1	1	0
