MCPH1	ENSG00000147316	ENST00000687413	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000689348	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000690708	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000690826	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000691435	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000692836	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000692938	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000233146	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000406134	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000543555	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000645506	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000354383	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000355498	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372098	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372104	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372110	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372115	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000412971	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000448481	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000456914	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000528013	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000672314	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	ENSG00000132781	ENST00000672818	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000277120	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000304053	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000323115	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000359847	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376208	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376213	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000395882	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685387	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685720	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686259	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686322	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686324	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686443	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686496	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686542	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687148	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687386	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687596	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687636	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000688013	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689301	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689685	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689815	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000690281	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691415	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691788	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692181	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692389	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692473	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692506	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692762	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692804	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693109	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693127	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693384	protein_coding	0	0	1	8	0	0	0	0	0	0	8	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693539	protein_coding	0	0	1	15	0	0	0	0	0	0	15	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000320694	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000336483	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521381	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521657	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000522084	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000523807	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000351677	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000392597	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000530818	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000635625	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000639857	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000687906	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000688597	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PTPN11	ENSG00000179295	ENST00000690210	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ROS1	ENSG00000047936	ENST00000368507	protein_coding	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0
ROS1	ENSG00000047936	ENST00000368508	protein_coding	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000276659	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000517781	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000517939	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000375549	protein_coding	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
SDHD	ENSG00000204370	ENST00000525291	protein_coding	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
SDHD	ENSG00000204370	ENST00000526592	protein_coding	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
SDHD	ENSG00000204370	ENST00000528021	protein_coding	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
SDHD	ENSG00000204370	ENST00000528048	protein_coding	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528182	protein_coding	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000344626	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000429416	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000444061	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000541122	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000589677	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000590574	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000642350	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000642508	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000642628	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000642726	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643208	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643296	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643534	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643549	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643857	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000643995	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000644065	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000644737	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000644963	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000645236	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000645460	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000646183	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000646484	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000646510	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000646693	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000646746	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000647230	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000647268	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
TFEB	ENSG00000112561	ENST00000230323	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000343317	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000358871	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000373033	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000394283	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000403298	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000406563	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000416140	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000419396	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000419574	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000420312	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000424495	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000445214	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000677531	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSG00000112561	ENST00000678831	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
WRN	ENSG00000165392	ENST00000298139	protein_coding	0	2	1	2	0	0	0	0	0	0	3	1	1	0	1	0
