BRCA1	ENSG00000012048	ENST00000473961	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000477152	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000493795	protein_coding	0	0	2	1	0	0	0	0	1	2	0	0	0	0
BRCA1	ENSG00000012048	ENST00000494123	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000497488	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000634433	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0
BRCA1	ENSG00000012048	ENST00000652672	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0
BRCA2	ENSG00000139618	ENST00000380152	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
BRCA2	ENSG00000139618	ENST00000544455	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
BRCA2	ENSG00000139618	ENST00000680887	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000228872	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000396340	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000614874	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000267430	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000542564	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000554809	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
FANCM	ENSG00000187790	ENST00000556250	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000344683	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000521129	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000687413	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000689348	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000690708	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000690826	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000691435	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000692836	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MCPH1	ENSG00000147316	ENST00000692938	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000233146	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000406134	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000543555	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000645506	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000277120	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000304053	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000323115	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000359847	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376208	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376213	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000395882	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685387	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685720	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686259	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686322	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686324	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686443	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686496	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686542	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687148	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687386	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687596	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687636	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000688013	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689301	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689685	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689815	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000690281	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691415	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691788	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692181	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692389	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692473	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692506	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692762	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692804	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693109	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693127	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693384	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693539	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0
ROS1	ENSG00000047936	ENST00000368507	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
ROS1	ENSG00000047936	ENST00000368508	protein_coding	0	0	1	2	0	0	0	0	2	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000276659	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000517781	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
RSPO2	ENSG00000147655	ENST00000517939	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000375549	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000525291	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000526592	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528021	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528048	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528182	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
WRN	ENSG00000165392	ENST00000298139	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	1	0
